Title,Date
"어그, 저도, 동참해버렸어요",2023.11.
"꿀가격, 지금",2023.11.
"어그, 미니, 따사했어요",2023.11.
"비컴포트, 소프트모달, 이지웨어세트",2023.11.
"첫오샀, 어그, 클리어, 미니, 오샀",2023.11.
"티니핑, 슈가베리팩트, 따샀",2023.11.
"BY, F, A, RRrr, 엠버",2023.11.
"저도, 스포티앤리치, 샀어요, 안살수, 없었음",2023.11.
"어그, 코케트",2023.11.
"나이키, 공홈, 블프세일, 시작, 플리스, 하프집업, 세트, 스웨트, 운동화, 볼캡, 샀어요",2023.11.
"오늘, 샀어요",2023.11.
"발렌시아가, 카드, 홀더, 따라샀어요",2023.11.
슈가베리펙트,2023.11.
"노비스, 쉬라, 따샀했어요",2023.11.
"토템진, 바이파샌들, 샀어용, 기록",2023.11.
"장난감, 샀어요, 하핫",2023.11.
메신저,2023.11.
"어그, 울트라, 미니, 플랫폼, 샀어요",2023.11.
"토템, 샀어요",2023.11.
"블프, 저도, 합류, 결국, 올해도, 어그, 샀어요",2023.11.
"메종마르지엘라, 트리폴드, 지갑, 일단, 결제",2023.11.
"실내복, 잠옷, 드디어, 찾았어요, 인생잠옷",2023.11.
"어그, 샀어요",2023.11.
"무신사, 노비스, 헤리티지",2023.11.
"무신사, 바이파, 마누, 샀어요",2023.11.
"어그, 울트라미니플랫폼",2023.11.
"바이파, 부츠, 샀어요",2023.11.
"무신사, 펜디, 스몰, 바이더웨이, 토트백",2023.11.
"캘빈클라인, 백팩샀어요",2023.11.
"조공용, 패딩, 샀어요",2023.11.
"맥퀸, 검정",2023.11.
"무신사, 노비스, 오샀",2023.11.
오샀,2023.11.
"펜디, 선샤인",2023.11.
"무신사에서, 메종마르지엘라, 타비앵클부츠, 샀어요",2023.11.
"바이파, 오슬로, 샀어요",2023.11.
"마르지엘라, ac, 미니, 샀어요",2023.11.
"마르니, 트렁크백, 오샀",2023.11.
"바이파, 구매",2023.11.
"클리어어그, 샀어요",2023.11.
"발렌시아가, 스피드러너",2023.11.
"크록스, 아기, 샌들, 샀어요",2023.11.
"어그, 클리어, 미니, 따라샀어요",2023.11.
"헌터, 반스, 퓨마, 켤레를, 만원으로, 샀어요키즈",2023.11.
"노페, 눕시, 아들꺼, 샀어요",2023.11.
"에서, 어그, 클리어, 미니, 샀어요",2023.11.
"어그, 클래식미니",2023.11.
"무스텔라, 클리어런스라서, 이것저것, 샀어요",2023.11.
"알렉산더맥퀸, 스몰, 커브, 숄더백, 샀어요",2023.11.
"생로랑, 카산드라, 오픈, 플랫, 샌들, 샀어요",2023.11.
"바이파, 엠버, 블랙, 위시템, 털었어요",2023.11.
"어그, 클리어, 샀어요",2023.11.
"바이파, 저는, 요거요",2023.11.
"무신사, 질샌더, 탱글, 바이파, 베이비, 엠버, 미듐, 레이챌, 샀어여",2023.11.
"코스, 핑크, 메신저, 샀어요",2023.11.
"어그, 클리어, 미니, 부츠, 샀어용",2023.11.
"블프, 몽클, 베나무, 샀어요",2023.11.
"발렌시아가, 카드, 홀더, 따라, 샀어요",2023.11.
"바이파, 개뱅과, 토템진, 샀더요",2023.11.
"바이파, 샀어용",2023.11.
"생로랑샌들, 들였어용",2023.11.
"저도, 쉬라, 따사했어요",2023.11.
"바이파, 마지막, 겟",2023.11.
"저는, 무에서, 이자벨마랑, 즈웰, 샀어요, 만원, 꿀이네요",2023.11.
"몽클, 리안, 베스트, 구매, 했어요",2023.11.
"바이파대란, 동참",2023.11.
"바이파, 엠버백, 샀어요",2023.11.
"무신사, 보테가, 카세트카메라백, 샀어요",2023.11.
"바이파, 쿠시백도, 샀어여",2023.11.
"발렌시아카드홀더, 샀어요",2023.11.
"보테가, 반지갑, 샀어영",2023.11.
"어그, 클리어, 드디어, 샀어요",2023.11.
"디코드, 토즈, 케이트, 고미노, 드라이빙슈즈, 샀어요",2023.11.
"뒷뒷뒷뒷뒷북, 아식스, 조그, S, 시트락, 샀어요",2023.11.
"무신사에서, 생로랑, 샌들, 샀어요",2023.11.
"바이파, 엠버백, 베이지, 샀어요",2023.11.
"ugg, 울트라, 미니",2023.11.
"노비스, 샀어요",2023.11.
"마르니, 트렁크백",2023.11.
"바이파, 부츠, 샀어요",2023.11.
"무신사, 브레드이발소, 클레이, 바버숍, 가방",2023.11.
"보테가, 샀어요",2023.11.
"노비스, 쉬라, 샀어여",2023.11.
"아기장난감, 클레이, 좋아하는, 아기, 얼른, 가보세요",2023.11.
"생로랑, 로퍼, 바이파, 부츠, 바이파, 빌리, 가방, 샀어요",2023.11.
"이자벨마랑, 말티",2023.11.
"보테가베네타, 카드케이스",2023.11.
"새벽에, 샀어요, 바이파, 빌리, 엠버백",2023.11.
"나이키, 피닉스, 와이드, 팬츠, 데려왔어요",2023.11.
아기장난감,2023.11.
"셀린느, 제인, 스니커즈",2023.11.
"저도, 에서, 마랑, 반팔, 샀어요",2023.11.
"어젯밤, 무신사에서, 보테가베네타, 카세트백, 알렉산더, 맥퀸, 니트, 샀어요",2023.11.
"실바니안, 샀어요, 가격, 대박이에요",2023.11.
"이자벨마랑, 콜디, 샀어요",2023.11.
"발렌시아가, 스피드러너, 검검, 꿀가격",2023.11.
"나이키, 쮸리닝, 컬러, 추가, 또, 샀어요",2023.11.
"메종마르지엘라, woc, 오샀",2023.11.
"어그, 샀는데, 가격, 괜찮나요",2023.11.
"노스페이스, 이어머프캡, 샀어여",2023.11.
"생로랑, 카산드라, 샌들",2023.11.
"무신사, 토즈, 케이트, 로퍼, 샀어요",2023.11.
"질샌더, 고지백, 샀어요",2023.11.
"룰루레몬, 크롭, 디파인자켓",2023.11.
"흐린눈, 실패, 나이키, 쮸리닝, 바지, 샀써효",2023.11.
"발렌시아가, 카드지갑",2023.11.
"이자벨마랑, 반팔",2023.11.
"보테가베네타, 가방, 샀어요",2023.11.
"마르니, 트렁크백, 사피아노, 다크체리",2023.11.
"실바니안, 샀어요",2023.11.
"바이파, 앰버, 오샀",2023.11.
"샤넬이랑, 피카소랑, 이것저것, 샀어요",2023.11.
"누네스, 캔슬되서, 보테가, 힐, 지름으로, 마무리",2023.11.
바이파엠버,2023.11.
"보테가베네타, 카드케이스",2023.11.
"메종, 마르지엘라, WOC, 드디어, 위시, 해결",2023.11.
"바이파, 엠버, 샀어요",2023.11.
"메종, 마르지엘라, woc, 저도, 샀어요",2023.11.
"바이파, 엠버백, 미란다백, 두개, 질렀어요",2023.11.
"질샌더, 보테가, 샀어요",2023.11.
"맥퀸, 커브백, 샀어요",2023.11.
"메종마르지엘라, 가디건",2023.11.
"생로랑, 샌들, 샀어요",2023.11.
"마르지엘라, woc, 결국, 삽니당",2023.11.
"토템도, 하나, 들여봅니다",2023.11.
"보테가, 만두백",2023.11.
"스피드러너, 올블랙, 샀어요",2023.11.
"BY, FAR, 엠버백, 무신사, 블프로, 오늘샀어요",2023.11.
"무신사, 보테가베네타, 인트레치아토, 크로스백",2023.11.
"가니, 케이블니트, 샀어여",2023.11.
"저도, 마르지엘라, woc, 위시청산했어요",2023.11.
"무신사, 바이파, 앰버백",2023.11.
"이새벽에, 마르지엘라, woc, 샀어요",2023.11.
"탱글백, 만원이라, 바로, 샀어욥",2023.11.
"또, 또, 또, 피닉스, 팬츠, 사또요",2023.11.
"에서, 바이파, 엠버백, 사긴, 샀는데요",2023.11.
"바이파, 엠버백",2023.11.
"에서, 마르지엘라, 가방하나, 샀어요",2023.11.
"새벽에, 바이파, 엠버백샀어요",2023.11.
"보보쇼즈, 책가방",2023.11.
"W컨셉, 나이키, 피닉스셋",2023.11.
"폴로, 맨즈, 니트샀어요",2023.11.
"스톤, 집업, 부츠, 아크네, 맨투맨, 샀서효",2023.11.
"무신사에서, 막스마라, 가디건, 만원에, 겟",2023.11.
"어그, 클리어, 구매했어요",2023.11.
"무신사, 프라다, 싱글자켓, 샀어요",2023.11.
"나이키, 피닉스, 사써여",2023.11.
"에서, 어그샀어여",2023.11.
"기록용, 구름빵, 드디어, 졸업",2023.11.
"메종키츠네, 후드티, 샀어요",2023.11.
"W, 임직원할인, 코트, 질럿숴요",2023.11.
"무신사에서, 톰브라운, 니트, 미친가격에, 주웠어요",2023.11.
"끌레드뽀, 보떼, 쿠션, 샀어요",2023.11.
"나이키, 공홈세일구매했어요",2023.11.
모자샀시계도,2023.11.
"퀼티드, 마이크로, 백, 샀어요오전이요",2023.11.
"국나이키, 샀우요",2023.11.
"나이키, 피닉스, 플리스, 와이드, 팬츠도, 구매",2023.11.
"센카, 퍼펙트휩, 따샀",2023.11.
"자려다가, 갑자기, 가니, 코트를, 샀어요",2023.11.
"자려다가, 갑자기, 가니, 코트를, 샀어요",2023.11.
"국나이키에서, 신발, 샀어요",2023.11.
"어그, 코팅, 스프레이, 구매했어요",2023.11.
"비뮤즈, 니트, 치마, 세트로, 샀어요",2023.11.
"더현대에서, 마이크로실버, 아침에, 샀어요",2023.11.
"젤리캣, 바르톨로뮤, 베어, 키링, 구매, 성공",2023.11.
"룰루레몬, 첫구매, 했어용",2023.11.
"판도라, 하트링, 주말에, 따라, 샀어용",2023.11.
"더현대, 푸바오, 팝업, 온라인, 판매, 구매했어요",2023.11.
"나이키, 피닉스, 하프, 집업, 샀어용",2023.11.
"아까, 아르켓, 한판더, 샀어요",2023.11.
"국나이키, 동참합니다",2023.11.
"취소됐어요, 품절이래요",2023.11.
"지금, 아니에요, 더현대에서, 코스, 초미뉘, 실버, 샀어요",2023.11.
"국, 나이키, 쇼츠, 스웻, 셔츠, 운동화, 등, 샀어요",2023.11.
"호카, 남성, 본디, BBLC",2023.11.
"오늘의, 종",2023.11.
"노스페이스, 키즈, 눕시, 뮬, 또삿어여",2023.11.
"국코스, 초미니, 실버, 오늘, 샀어요",2023.11.
"완전뜬금, 갑자기, 슬리퍼샀어요",2023.11.
"국나이키, 삿어요",2023.11.
"저두, 오전에, 샀어요",2023.11.
"비니비니, 샀어유",2023.11.
"아미, 스몰하트, 니트, 베이지, 예전에, 샀어요",2023.11.
"나이키, 트레이닝, 팬츠",2023.11.
"국나이키, 샀어요",2023.11.
"시스템, 가디건, 샀어요오",2023.11.
"어제산, 리복, 동참했어요",2023.11.
"신라면세에서, 마랑, 휴스턴, 가니, 티셔츠, 샀어요",2023.11.
"꼼데가르송, 반팔티셔츠",2023.11.
"눕시없어서, 산, 자라실버패딩",2023.11.
"국, 나이키",2023.11.
"오샀센카, 폼클샀어요",2023.11.
"장갑이랑, 핸드워머, 샀어요",2023.11.
"아크네, 밸리",2023.11.
"어그, 클래식, 톨, 사이즈, 요즘, 안신나요",2023.11.
"겨울이라, 장갑, 장만했어요",2023.11.
"EQL, 하오썬, 니트, 샀어요",2023.11.
"오늘, 시, 체험딜, 타임, 성공",2023.11.
"센카, 퍼펙트휩, 따라샀어요",2023.11.
"센카, 퍼펙트휩, 주문완료",2023.11.
"잨뮈, 네브, 가디건, 샀어용",2023.11.
"판도라, 반지, 개, 샀어요",2023.11.
"아르켓, 어샀오샀",2023.11.
"구름빵, 청산합니다",2023.11.
"센카, 퍼펙트휩, 따샀",2023.11.
"나이키, 러닝화, 샀어요",2023.11.
"나이키, 피닉스팬츠",2023.11.
"베이지, 토깽이, 물었어용",2023.11.
"국나이키, 블프, 오샀",2023.11.
"마이크로크림, 샀어요",2023.11.
"쓱닷컴, 나이키, 피닉스, 츄리닝, 바지",2023.11.
"흐앤므, 세일, 하루, 전, 미리, 몇개, 줍줍",2023.11.
"노스페이스, 키즈, 눕시, 샀어요",2023.11.
"광교, 코스, 나노, 핑크, 미니, 레몬, 샀어요",2023.11.
"퍼피렛, 샀어요",2023.11.
"코스, 나노, 핑크, 미니, 레몬, 샀어요",2023.11.
"국나이키, 블프, 샀어요",2023.11.
"핑쿠, 나노, 크림초미니, 레몬, 자급자족",2023.11.
"쥬세페, 자노티, 드디어, 위시, 청산",2023.11.
"막스마라, 미누엘라, 달렸어요",2023.11.
"센카, 폼, 쓰시는분, 계신가요",2023.11.
"나이키, 공홈, 맥스, 구매",2023.11.
"한남코스, 입고",2023.11.
"호카, 또, 샀어요",2023.11.
"어제샀어요, 누네스, 어그, cp컴퍼니, 아미, 모자",2023.11.
"아르켓에서, 줍줍, 했어요",2023.11.
"번가에서, 막스마라, 마담, 카멜, 샀어요캔슬엔딩",2023.11.
"국, 아르켓, 추가할인코드로, 저렴하게, 샀어요",2023.11.
"코스, 샀어요",2023.11.
"한소희, 팬츠, 샀어요",2023.11.
"Miele, 청소기, 최저가로, 산, 것, 같아요",2023.11.
"판도라, 노티드하트링",2023.11.
"막스마라, 마담, 터틀도브, 샀어요",2023.11.
"COS, 퀼티드, 미니백, 스톤, 컬러, 샀어요",2023.11.
"막스마라, 터틀도브, 샀어요",2023.11.
"Jente, 막스마라, 테디, 집업, 케이프, 샀어요어샀",2023.11.
"국아르켓, 롱다운, 푸퍼, 샀어요",2023.11.
"국아르켓, 퀄팅, 패딩, 코트, 샀어요",2023.11.
"현대, h, mall에서, 아디다스, 코치자켓, 샀어요",2023.11.
"아르켓, 케이블니트울스웨터, 샀어요",2023.11.
"리복, 샀어요",2023.11.
"리복, 동참",2023.11.
"호카, 본디, 화이트, 샀어요",2023.11.
"아디다스, 퍼피렛, 샀어요",2023.11.
"야금야금, 멀, 자꾸, 사여",2023.11.
"노스페이스, 눕시, 키즈, 샀어요",2023.11.
"기록용, 리복꾸",2023.11.
"일단, 저도, 샀어요리복",2023.11.
,32오샀/디코드 셀프 포트
"레이트, 테일러드, 보디스, 미디, 드레스, 셀프리지, 젤리캣, 크림, 트러플, 구매",2023.11.
"막스마라, 마담, 카멜, 샀어요",2023.11.
"w컨셉, 드래곤디퓨전, 폼폼, 샀어요",2023.11.
"던스트, 트위드, 자켓, 샀어요",2023.11.
"호카, 아나카파, 미드등산화",2023.11.
"저도, 어그, 미니, 베일리보우, 따샀했어요",2023.11.
"리복, 푸퍼, 샀는데, 가격, 바뀐건가요",2023.11.
"에서, 리복푸퍼, 샀어요",2023.11.
"W, 드래곤디퓨젼, 샀어요",2023.11.
"센치, 리복패딩, 저도, 샀어용",2023.11.
"기본티, 샀네요",2023.11.
"몰에서, 어그, 미니, 베일리, 샀오용",2023.11.
"오전에, 리복, 숏푸퍼, 따라샀어요",2023.11.
"아까, 센튀에서, 리복, 푸퍼, 다켓따라샀어욤",2023.11.
"잨뮈, 개뱅, 샀어요",2023.11.
"리복, 아까, 샀어요",2023.11.
"어샀에서, 판도라, 노티드, 하트, 링, 샀어요",2023.11.
"몰, 어그, 샀어요",2023.11.
"리복, 숏, 푸퍼, 샀어요",2023.11.
"센치, 그라미치, 겨울템, 장만",2023.11.
"이랜드몰, 어그, 샀어요",2023.11.
"아크네, 끌로에, 키즈, 샀어요",2023.11.
"리복, 푸퍼, 이것저것, 사봤어요",2023.11.
"아침에, 리복, 따샀",2023.11.
"저도, 리복, 푸퍼, 샀어요",2023.11.
"전, 시가, 좋네요",2023.11.
"리복, 푸퍼, 따라, 샀어여",2023.11.
"에서, 리셀가로, 플랫폼, 들였어요, 드래곤도, 샀어요",2023.11.
취소했어요,2023.11.
"아침에, 따사했어요",2023.11.
"몰, 울트라, 미니, 어그, 샀어요",2023.11.
"시스템옴므, 남편, 패딩, 샀어요",2023.11.
"쓱에서, 패딩샀어요덕다운이원",2023.11.
"리복, 푸퍼, 따라샀어요",2023.11.
"마르니, 키즈, 스웨터, 스웻셔츠, 오샀",2023.11.
"어그도, 샀겠다방수, 스프레이, 쟁임요",2023.11.
"늦은, 오샀비비안, 웨스트우드, 버킷햇",2023.11.
"cm, 리복, 나노x, 헬스용으로, 샀어요",2023.11.
"W, 나이키, 베이퍼맥스, 샀어요",2023.11.
"퀼티드, 메신저, 크림, 자급자족, 성공",2023.11.
"아마존, 마샬, 엠버튼, 샀어요",2023.11.
"뉴발, 버건디",2023.11.
드레곤백,2023.11.
"리복, 패딩, 원피스, 샀어요",2023.11.
"어그, 두개, 삿어용",2023.11.
"w, 리퍼브, 드래곤디퓨전, 샀어욤",2023.11.
"리복, 호피",2023.11.
리복,2023.11.
여름준비,2023.11.
"어제샀어요, 판도라, 파베, 목걸이, 결국, 막차로, 따라샀어요",2023.11.
"타미, 캔슬로, CM, 리복, 스몰, 와펜, 숏, 푸퍼등, 질주했어요",2023.11.
"저도, 따라샀어용, 디올셋트",2023.11.
"리복, 패딩샀어요",2023.11.
"코스, 샀어요",2023.11.
"리복, 핫딜, 따샀, 했어요",2023.11.
"cm, 리복, 오샀",2023.11.
"리복, 푸퍼, 따라, 샀어요",2023.11.
"리복, 한판, 더했어요",2023.11.
"리복, 푸퍼, 패딩, 오샀, 참여",2023.11.
"리복, 샀어요",2023.11.
"저도, 샀어요, 리복",2023.11.
"cm, 리복, 숏, 푸퍼, 따사",2023.11.
"리복, 패딩, 핫딜, 참여",2023.11.
"디올, 홀리데이, 어딕트, 듀오, 리추얼, 세트, 샀어요",2023.11.
"cm, 리복, 저도, 푸퍼, 개, 샀어요",2023.11.
"어제샀어요, 나만, 없던, 마샬",2023.11.
"저도, 동참이요",2023.11.
"cm, 리복, 샀어요",2023.11.
"리복, 숏푸퍼, 따라삽니다",2023.11.
"cm, 리복, 핫딜, 저도, 참여해봤읍니당",2023.11.
"리복, 동참했어요",2023.11.
"뤼복, 머선일",2023.11.
"리복, 푸퍼, 따샀어요, 아침부터, 카드는, 열일합니다",2023.11.
"가니, 티셔츠, 줍줍",2023.11.
"cm, 리복, 푸퍼, 오샀",2023.11.
"리복, 샀어요",2023.11.
"리복, 덕다운, 구매했어요",2023.11.
"리복, 소소하게, 샀어요",2023.11.
"리복, 핫딜, 참여",2023.11.
"부모님, 전투용, 패딩, 샀어요",2023.11.
"리복, 막패딩, 삿어효",2023.11.
"cm, 부모님, 조공용, 리복, 샀어요",2023.11.
"cm, 리복, 샀어요",2023.11.
"cm에서, 리복, 와펜, 숏, 푸퍼, 버건디색, 샀어요",2023.11.
"리복, 아노락이랑, 푸퍼샀어요",2023.11.
리복샀어요,2023.11.
"리복, 소소하게, 샀어요",2023.11.
"리복, 가격무슨일이죠",2023.11.
"판도라, 열차, 탑승했어요, 어샀",2023.11.
"자다, 말고, 깨서, 돈을, 씀, 리복, 샀어요",2023.11.
"리복, 핫딜가로, 득템했어요",2023.11.
"폴로, 머플러, 구매했어요",2023.11.
"털크록스, 샀어요",2023.11.
"늦은오샀, 지, 비비안, 웨스트우드, 버킷햇",2023.11.
"판도라, 구매했어요",2023.11.
"저도, 하트링, 파도에, 떠밀려갔어여, 어샀",2023.11.
"띠어리, 퍼, 피코트",2023.11.
"판도라, 파베, 더블, 후프, 이어링, 샀어요",2023.11.
"NARS, 래디언스, 프라이머, 샀어요",2023.11.
"판도라, 동참했어요",2023.11.
"판도라, 목걸이",2023.11.
"판도라, 목걸이샀어요",2023.11.
"어그, 클래식, 미니",2023.11.
"에케몰에서, 판도라, 인피니티, 네클리스, 샀오용",2023.11.
"스노우피크, 경량패딩",2023.11.
"판도라, 시그니처, 로고, 파베, 넥클리스, 따라샀어요",2023.11.
"판도라, 노티드, 하트링, 샀어요",2023.11.
"판도라, 노티드, 하트링",2023.11.
"판도라, 아쉬워서, 하나더",2023.11.
"판도라, 하트링, 따샀",2023.11.
"판도라, 놓쳐가지고, 다른거로",2023.11.
"애기꼬랑, 운동용, 삿서여",2023.11.
"쿠폰, 쓰려고, 사본, 쓱, 세인트제임스, 길도",2023.11.
"나이키, 바지, 샀어요",2023.11.
"아이더, 구스, 셔켓",2023.11.
"다, 품절된, 목걸이, 겨우, 겟",2023.11.
"판도라, 노티드링, 샀어요",2023.11.
"판도라, 하트링, 결국, 따사했어요",2023.11.
"w, 쓱, 나이키, 피닉스, 샀어요",2023.11.
"판도라, 하트링",2023.11.
"못, 멈추고, 판도라, 샀어요",2023.11.
"판도라, 목걸이, 저도, 따라, 샀어요",2023.11.
"판도라, 노티드, 하트링, 다시샀어요",2023.11.
"저도, 판도라, 노티드, 따사했어요",2023.11.
"후드, 니트, 샀어용",2023.11.
"생쿠써서, 사떠용, feat장갑",2023.11.
"판도라, 노티드, 하트, 링, 샀어요",2023.11.
"드흔데, 판도, 목거리, 저도, 일단, 사봤어여",2023.11.
"판도라, 노티드하트링, 따샀했어요",2023.11.
"판도라, 목걸이, 샀어요",2023.11.
"판도라, 하트링, 따사했어요",2023.11.
"지오다노, 코듀로이, 슬림핏, 샀어요",2023.11.
"판도라, 시그니처, 로고, 파베, 목걸이, 저도, 따라샀어요",2023.11.
"나이키, 피닉스, 하이웨스트, 와이드플리츠, 하의",2023.11.
"지오다노, 코듀로이, 팬츠, 슬림핏, 샀어요",2023.11.
"참여했어요다른, 반지로, 판도라, 참여요",2023.11.
"저도, 판도라, 탑승했어요",2023.11.
"판도라, 노티드, 하트링",2023.11.
"판도라, 노티드, 하트링, 샀어요",2023.11.
"판도라, 목걸이, 샀어요",2023.11.
"오샀올리려, 왔더니, 동참하신분들, 많네요저도샀어요판도라, 반지랑, 목걸이용",2023.11.
"저도, 사고야, 말았어요, 판도라, 목걸이",2023.11.
"판도라노티드, 반지, 따사했어요",2023.11.
"막차, 탔어요, 판도라, 노티드",2023.11.
"판도라, 하트링, 따라, 샀어요",2023.11.
"판도라, 목걸이, 반지, 샀어요",2023.11.
"결국, 판도라, 반지도, 샀어요",2023.11.
"더현대, 판도라, 목걸이",2023.11.
에어랩,2023.11.
판도라목걸이,2023.11.
"판도라, 저도, 삿어요",2023.11.
"지오다노, 바지, 샀어요",2023.11.
"판도라, 하트링, 저도, 샀어요",2023.11.
"퍼피렛, 삼바, 샀어요",2023.11.
"쓱, 판도라, 목걸이, 따사했어요",2023.11.
"마지셔우드, 가방오샀이요",2023.11.
"판도라, 따샀했어요",2023.11.
"지오다노에서, 코듀로이, 팬츠, 따라, 샀어용",2023.11.
"저도, 동참",2023.11.
"판도라목걸이귀걸이, 샀어요",2023.11.
"판도라, 목걸이, 저도, 따사했어요",2023.11.
"판도라, 목걸이, 샀어요",2023.11.
"한섬, 이큐엘, 메종드키그, 진주목걸이, 샀어요",2023.11.
"저도, 판도라, 동참합니다",2023.11.
"저도, 판도라, 반지삿어요",2023.11.
"엊그제샀, 판도라, 목걸이, 최종가, 원대에, 샀어요",2023.11.
"판도라, 노티드, 하트, 링, 샀어요",2023.11.
"저도, 판도라, 반지, 따샀했오요",2023.11.
"오육, 판도라, 목걸이, 반지, 따샀했어요",2023.11.
잠옷샀어요,2023.11.
"판도라, 목걸이, 동참했급니다",2023.11.
"결국, 샀어여, 판",2023.11.
"지도, 샀어유, 노티드, 따샀",2023.11.
"판도라, 저도, 참여해봅니다",2023.11.
"판도라반지, 따사했어요",2023.11.
"판도라, 반지, 저도, 따라, 샀어요",2023.11.
"판도라, 따라샀어요, feat네이버페이, 포인트, 쵝오",2023.11.
"지, 판도라, 네크리스, 샀어요",2023.11.
"저도, 판도라, 목걸이, 따쌌했어요",2023.11.
"판도라, 반지, 샀슈",2023.11.
따라샀어요,2023.11.
"판도라, 파베, 목걸이, 오샀",2023.11.
"지오다노, 코듀로이팬츠, 또샀어요",2023.11.
"나이키, 피닉스, 팬츠, 샀어여",2023.11.
"저도, 사봤어요, 판도라, 시그니처, 로고, 파베, 팬던트, 네크리스",2023.11.
"판도라, 저도, 샀어요",2023.11.
"판도라, 동참",2023.11.
"판도라, 목걸이, 저도, 샀어요",2023.11.
"판도라, 목걸이, 샀어요",2023.11.
"판도라, 노티드하트링, 샀어요",2023.11.
"아까, 따라, 샀어요, 판도라, 목걸이",2023.11.
"판도라, 동참했어요",2023.11.
"이것저것, 샀어요, 짝꿍",2023.11.
"쓰, 룰루레몬, 레깅스, 사보았어요",2023.11.
"판도라의, 상자",2023.11.
"엔드클로딩에서, 메종키츠네, 티셔츠, 샀어요",2023.11.
"저도, 샀어요, 판도라, 노티드, 하트링",2023.11.
"따사, 노티드, 하트링",2023.11.
"판도라, 목걸이, 저도, 샀어요",2023.11.
"겨울, 책임질, 퍼가방",2023.11.
,2023.11.
"판도라, 노티드, 하트, 팔찌, 사써여만원도, 안되는, 가격",2023.11.
"판도라, 시그니처, 파베, 목걸이, 노티드, 하트링, 반지, 샀어요",2023.11.
"저도, 판도라, 샀어요",2023.11.
"판도라, 목걸이, 반지, 샀어요",2023.11.
"판도라, 시그니처, 로고, 파베, 목걸이, 샀어요",2023.11.
"판도라, 목걸이, 샀어요",2023.11.
"판도라, 하트링, 저도, 샀어용",2023.11.
"판도라, 반지, 따사했어요",2023.11.
"롯데홈쇼핑, 판도라, 목걸이, 따라샀어요",2023.11.
"진짜, 오랜만에, 오샀",2023.11.
"쓱, 판도라, 목걸이",2023.11.
"판도라, 목걸이, 따사했어요",2023.11.
"판도라, 저도, 사봤서요",2023.11.
"판도라, 진주팔찌랑, 목걸이, 샀어요",2023.11.
"에서, 시그니처로고, 판도라, 목걸이, 샀어요",2023.11.
"ssg, 판도라, 샀어요",2023.11.
"판도라, 링, 샀어요",2023.11.
"오랜만에, 따사, 에서, 판도라, 하트링, 따라삿어여",2023.11.
"면세점, 골든듀, 샀어요",2023.11.
"판도라, 목걸이, 최저가로, 들였어용",2023.11.
"면세점에서, 샀어요",2023.11.
"판도라, 노티드, 하트링, 샀어요",2023.11.
"저도ssg에서, 판도라반지랑, 나이키바지, 샀어요",2023.11.
"판도라, 목걸이, 따샀",2023.11.
"쓱, 판도라, 로고파베, 목걸이, 샀어요",2023.11.
"에서, 판도라, 링, 샀어요",2023.11.
판도라링샀어요,2023.11.
"판도라, 링, 따라샀어요",2023.11.
"판도라, 목걸이, 샀어요",2023.11.
"갑분, 사과, 샀어요",2023.11.
"임직원가로, 낫띵리튼, 니트, 샀어여",2023.11.
"구플, 시그니처, 하이넥, 니트",2023.11.
"노티드, 하트링, 샀어요",2023.11.
"어제, 산, 이미스, 볼캡, 핑크는, 못, 말려요",2023.11.
"에서, 판도라, 목걸이, 샀어요",2023.11.
"에서, 판도라, 노티드, 하트, 링, 샀어요",2023.11.
"판도라, 실버, 목걸이, 샀어요",2023.11.
"코스, 한남, 메신저, 마지막으로, 샀어요",2023.11.
"판도라, 노티드하트링, 샀어요",2023.11.
"판도라, 노티드, 하트링, 샀어요벌써, 쉽까지, 됐어요",2023.11.
"노페, 샀는데요, 잘, 산건지, 봐주세요",2023.11.
"저는, 아르켓, 정가템, 쥬얼리, 샀오요트리, 자랑",2023.11.
"코스, 가로수길점, 메신저, 샀어용",2023.11.
"지오다노, 샀어욤",2023.11.
"판도라, 노티드, 하트링, 샀어여",2023.11.
"판도라, 노티드, 하트링, 샀어요",2023.11.
"판도라, 노티드, 하트링, 저도, 샀어요",2023.11.
"판도라, 노티드, 반지, 샀오요",2023.11.
"판도라, 반지샀어요",2023.11.
"에서, 판도라, 노티드하트링, 따샀했어요",2023.11.
"뒷북, 판도라, 목걸이",2023.11.
"마스크팩, 샀어요",2023.11.
"이큐엘, 코지모지, 키링, 샀어요",2023.11.
"에서, 구매한, 클리어, 미니, 플랫폼",2023.11.
"블프, 마지막이라, 판도라, 샀어유",2023.11.
"쓱에서, 나이키, 피닉스, 샀어요",2023.11.
"지오다노, 코듀로이, 샀어요",2023.11.
"쓱에서, 메종마르지엘라, 가디건, 알렉산더맥퀸, 크로스백, 샀어요",2023.11.
"에비씨마트에서, 나이키, 퍼, 크로스바디사쓰요",2023.11.
"코스매장에서, 메신저백, 샀어용",2023.11.
"쓱에서, 나이키, 피닉스, 하이웨스트, 팬츠구매",2023.11.
"자라, 부츠, 조끼, 등등, 샀오용",2023.11.
"키엘, 크리미, 아이, 트리트먼트, 위드, 아보카도",2023.11.
"어제, 따사한거, 올려용",2023.11.
"판도라, 노티드, 하트, 링",2023.11.
"향수랑, 빗, 샀어여",2023.11.
Cos은갈치,2023.11.
